"215","GPR179"
"215","LRIT3"
"215","GRK1"
"215","GNB3"
"342","MEFV"
"180","CHM"
"327","F7"
"373","GPC3"
"373","GPC4"
"403","CYP11B1"
"403","CYP11B2"
"146","EIF1AX"
"146","PPARG"
"146","RET"
"146","BRAF"
"146","CCDC6"
"146","TFG"
"146","TPR"
"146","TRIM24"
"146","TRIM27"
"146","TRIM33"
"146","ERC1"
"146","FOXE1"
"146","GOLGA5"
"146","HRAS"
"146","KRAS"
"146","NTRK1"
"146","PAX8"
"146","PCM1"
"146","ETV6"
"146","NKX2-1"
"146","ALK"
"146","NRAS"
"146","NTRK3"
"146","NCOA4"
"146","DIRC3"
"146","NDUFA13"
"146","GAS8-AS1"
"146","LPAR4"
"1331","MSMB"
"1331","SRD5A2"
"1331","RNASEL"
"1331","BRCA1"
"1331","BRCA2"
"1331","CHEK2"
"1331","ELAC2"
"1331","EPHB2"
"1331","NBN"
"1331","HNF1B"
"1331","HOXB13"
"1331","MSR1"
"847","ATRX"
"2268","DNMT3B"
"2268","ZBTB24"
"2268","CDCA7"
"2268","HELLS"
"475","CEP120"
"475","PIBF1"
"475","TCTN2"
"475","AHI1"
"475","TMEM67"
"475","MKS1"
"475","ARL13B"
"475","INPP5E"
"475","TCTN1"
"475","B9D1"
"475","TMEM237"
"475","CEP41"
"475","CPLANE1"
"475","CSPP1"
"475","KIAA0586"
"475","CEP104"
"475","KIAA0556"
"475","ARMC9"
"475","HYLS1"
"475","ARL3"
"392","TBX5"
"86","COL3A1"
"243","NR5A1"
"243","MRPS22"
"243","FSHR"
"243","BMP15"
"243","PSMC3IP"
"243","NUP107"
"243","SPIDR"
"136","NOTCH3"
"48","ADGRG2"
"48","CFTR"
"528","CAVIN1"
"528","PPARG"
"528","BSCL2"
"528","AGPAT2"
"528","CAV1"
"528","FOS"
"275","DCLRE1C"
"184","SH3BP2"
"71","SAR1B"
"1949","KCNQ2"
"1949","KCNQ3"
"189","GJB6"
"1473","YAP1"
"1344","SCN5A"
"1344","NPPA"
"182050","MYH9"
"3103","ESCO2"
"709","B3GLCT"
"776","MED12"
"776","ZDHHC9"
"776","UPF3B"
"902","WRN"
"888","IRF6"
"888","GRHL3"
"871","SCN1B"
"871","SCN5A"
"871","NKX2-5"
"871","TRPM4"
"1587","RB1"
"1627","NKX2-5"
"1627","NSD1"
"500","PTPN11"
"500","BRAF"
"500","RAF1"
"233","COL25A1"
"233","CHN1"
"233","MAFB"
"2495","SMARCB1"
"2495","PDGFB"
"2495","SUFU"
"2495","NF2"
"569","SCN1A"
"569","CACNA1A"
"569","ATP1A2"
"569","PRRT2"
"240","SHOX"
"2311","DLL3"
"2311","MESP2"
"2311","LFNG"
"2311","HES7"
"2311","RIPPLY2"
"358","SLC12A3"
"358","CLCNKB"
"242","WT1"
"242","SOX9"
"242","SRY"
"242","DHH"
"242","NR0B1"
"242","NR5A1"
"242","DMRT1"
"242","CBX2"
"242","MAP3K1"
"2052","FRAS1"
"2052","FREM2"
"2052","GRIP1"
"1358","MYMK"
"111","TAZ"
"1308","CD96"
"150","NFKBIA"
"133","HLA-DPB1"
"1552","MNX1"
"2615","PSMB8"
"624","GNAQ"
"3000","LHCGR"
"920","TWIST2"
"7","WASHC5"
"7","CCDC22"
"931","LMBR1"
"869","TRAPPC11"
"869","AAAS"
"869","GMPPA"
"2297","INSR"
"921","TBX22"
"31","OGDH"
"37","SLC39A4"
"950","PRKAR1A"
"950","PDE4D"
"955","NOTCH2"
"952","EVC"
"952","EVC2"
"1713","RAI1"
"1762","MECP2"
"1878","TRIM32"
"1946","SLC13A5"
"1946","ROGDI"
"2604","ACTG2"
"156","CPT1A"
"2598","PUS1"
"2598","YARS2"
"1071","TP63"
"1053","EPHB4"
"1052","TRIP13"
"1052","BUB1B"
"1052","CEP57"
"1052","BUB1"
"1052","BUB3"
"1040","MMP13"
"1040","MMP13"
"1040","MMP9"
"1106","SMOC1"
"83","FGFR2"
"990","OTX2"
"990","PRRX1"
"994","MYOD1"
"994","RAPSN"
"994","DOK7"
"994","MUSK"
"994","NUP88"
"51","SAMHD1"
"51","RNASEH2A"
"51","RNASEH2B"
"51","RNASEH2C"
"51","ADAR"
"51","TREX1"
"51","IFIH1"
"978","TP63"
"970","SCN9A"
"970","WNK1"
"970","RETREG1"
"970","KIF1A"
"40","NPR2"
"969","FBN1"
"969","LTBP3"
"974","NOTCH1"
"974","ARHGAP31"
"974","DOCK6"
"974","RBPJ"
"974","EOGT"
"974","DLL4"
"972","KCNA1"
"959","SALL4"
"968","GDF5"
"965","ABCC9"
"966","ABCC9"
"1031","FAM20A"
"64","ALMS1"
"139396","ABCD1"
"139399","ABCD1"
"139406","PSAP"
"701","HR"
"1010","GJA1"
"1001","HDAC4"
"59","SLC16A2"
"127","PHF6"
"1263","FLNB"
"1234","RIPK4"
"1231","TWIST2"
"1229","OCLN"
"109","PTEN"
"115","FBN2"
"137625","GYS1"
"137608","PTEN"
"1299","CDH11"
"1300","IRF6"
"137667","RASA1"
"137634","RNF135"
"1297","TFAP2A"
"137639","POLR3A"
"1276","PDE3A"
"1275","MACROH2A1"
"1275","PITX1"
"1270","EMG1"
"137605","SPRED1"
"1168","APTX"
"137834","SH3PXD2B"
"137831","OPHN1"
"1170","PMPCA"
"1175","GJB1"
"1180","PNPLA6"
"1173","PNPLA6"
"1173","RNF216"
"137681","GFM1"
"137675","MT-CYB"
"137678","COL2A1"
"137754","ACY1"
"1145","UBA1"
"137776","ERBB3"
"1149","FKBP10"
"1159","CCN6"
"137783","PIP5K1C"
"137783","MYBPC1"
"1215","OPA1"
"1216","TRPV4"
"1225","RECQL4"
"1226","FOXE1"
"137888","GNAI3"
"137888","PLCB4"
"137888","EDN1"
"137893","AURKC"
"1186","TWNK"
"137898","DARS2"
"137902","PAX6"
"1187","PRPS1"
"1190","FLNB"
"137908","MRPS22"
"1200","POLR1A"
"1200","TXNL4A"
"141258","SPECC1L"
"1458","LONP1"
"1454","TMEM67"
"1454","RPGRIP1L"
"1454","CC2D2A"
"1454","INPP5E"
"190","NDP"
"1429","NKX2-1"
"1429","ADCY5"
"1426","LBR"
"1427","COL11A2"
"1435","POU3F4"
"155878","GRHL3"
"155878","UBB"
"1490","SLC4A11"
"1486","GLE1"
"141276","PTCH2"
"141276","SPECC1L"
"1466","ERCC2"
"1466","ERCC6"
"1466","ERCC5"
"1466","ERCC1"
"141291","MSX1"
"141291","TP63"
"141291","IRF6"
"141291","NECTIN1"
"1410","PADI3"
"1410","TGM3"
"1412","NOG"
"1416","ANKH"
"1394","TMCO1"
"1401","RIPK4"
"141074","TSHZ1"
"174","COL10A1"
"1425","CANT1"
"1425","XYLT1"
"156728","MATN3"
"163","FTL"
"1393","SNRPB"
"157820","KLHL7"
"157820","CRLF1"
"157820","CLCF1"
"157798","RNF43"
"1388","TGDS"
"157801","BHLHA9"
"1387","RAB3GAP1"
"1387","RAB3GAP2"
"157791","TFE3"
"157791","CAMTA1"
"157791","YAP1"
"157791","WWTR1"
"157794","BMPR1A"
"157794","GREM1"
"157769","PKD1L1"
"157769","ZIC3"
"157769","ACVR2B"
"157769","LEFTY2"
"157769","NODAL"
"157769","CFAP53"
"157769","MMP21"
"157769","DNAH9"
"157769","CFC1"
"157716","EIF2B1"
"157716","EIF2B2"
"157716","EIF2B3"
"157716","EIF2B4"
"157716","EIF2B5"
"157719","EIF2B1"
"157719","EIF2B2"
"157719","EIF2B3"
"157719","EIF2B4"
"157719","EIF2B5"
"157713","EIF2B1"
"157713","EIF2B2"
"157713","EIF2B3"
"157713","EIF2B4"
"157713","EIF2B5"
"1377","CRYAA"
"1377","CRYBA4"
"1377","CRYBB2"
"1377","CRYGC"
"1377","CRYGD"
"1377","GJA8"
"1377","CRYBB1"
"1377","MAF"
"157215","SLC34A3"
"1328","TGFB1"
"1338","WDPCP"
"1340","BRAF"
"1340","KRAS"
"1340","MAP2K1"
"1340","MAP2K2"
"2856","AMH"
"2856","AMHR2"
"1766","VLDLR"
"1766","WDR81"
"1766","CA8"
"1766","ATP8A2"
"1766","TUBB2B"
"1777","C12ORF57"
"1772","SRY"
"1782","SLC29A3"
"1788","SF3B4"
"859","TCN2"
"139441","TUBB4A"
"139441","UFM1"
"1573","CDH3"
"726","POLG"
"139455","BEST1"
"139466","WNT4"
"1596","MCTP2"
"139471","BMP4"
"139474","NF1"
"1617","TBR1"
"1606","RERE"
"1606","GABRD"
"1606","SKI"
"1606","KCNAB2"
"1606","PRDM16"
"139480","PNPLA6"
"139485","COQ8A"
"139491","SLC40A1"
"139491","SLC40A1"
"139515","FIG4"
"139512","GJB3"
"139525","HSPB1"
"139525","HSPB8"
"139525","HSPB3"
"139525","FBXO38"
"1658","SMARCAD1"
"139536","REEP1"
"139536","BSCL2"
"139536","GARS"
"139557","ATP7A"
"1662","ZMPSTE24"
"1662","LMNA"
"139552","SIGMAR1"
"139583","AIFM1"
"1667","EIF2AK3"
"139578","CCT5"
"139589","DCTN1"
"139589","SLC5A7"
"140917","NOG"
"140922","TTN"
"1545","CRLF1"
"1545","CLCF1"
"140905","LIPC"
"1540","FGFR2"
"140908","NOG"
"140952","CCNQ"
"140957","GFI1B"
"140957","GP1BB"
"140957","TPM4"
"140957","ITGA2B"
"140957","ITGB3"
"140957","TUBB1"
"140957","ACTN1"
"140944","PIK3CA"
"1555","FGFR2"
"140941","IGFALS"
"1553","SMO"
"140927","SCN2A"
"140927","KCNQ2"
"140969","IFT140"
"140969","IFT172"
"140966","SERPINB7"
"140963","HOXA2"
"382","GAMT"
"742","PEPD"
"1571","COL18A1"
"1568","AP1S2"
"1497","L1CAM"
"140436","ELMO2"
"1493","EPG5"
"1509","TBX4"
"1507","ROR2"
"1507","NXN"
"1517","ABCC9"
"1517","KCNJ8"
"1519","SPECC1L"
"1520","EFNB1"
"1513","SOST"
"140481","ARHGEF10"
"1515","IFT122"
"1515","WDR35"
"1515","IFT43"
"1515","WDR19"
"1515","IFT52"
"1529","PAX3"
"1522","ANKH"
"1522","GJA1"
"1525","HPGD"
"1824","RNU4ATAC"
"1955","ELOVL4"
"2209","PAH"
"1896","TP63"
"1897","CDH3"
"1807","TWIST2"
"1873","CNNM4"
"1879","LEMD3"
"1872","RPGR"
"1872","PRPH2"
"1872","CFAP410"
"1872","PITPNM3"
"1872","OPN1MW"
"1872","CRX"
"1872","NMNAT1"
"1872","C8ORF37"
"1872","CDHR1"
"1872","ABCA4"
"1872","RIMS1"
"1872","RPGRIP1"
"1872","CACNA1F"
"1872","CNGA3"
"1872","AIPL1"
"1872","GUCA1A"
"1872","GUCY2D"
"1872","OPN1LW"
"1872","RAX2"
"1872","SEMA4A"
"1872","PROM1"
"1872","CACNA2D4"
"1872","ADAM9"
"1872","UNC119"
"1872","RAB28"
"1872","POC1B"
"1872","DRAM2"
"1872","TTLL5"
"1872","ATF6"
"1871","PDE6C"
"1871","GNAT2"
"1871","CNGB3"
"1871","GUCA1A"
"1860","FGFR3"
"1865","HSPG2"
"1830","SMARCAL1"
"1802","TBXAS1"
"2128","IGF2"
"2128","H19"
"2128","KCNQ1OT1"
"2136","CCBE1"
"2136","FAT4"
"2136","ADAMTS3"
"2138","SOX9"
"2138","SRY"
"2138","NR5A1"
"2143","LRP2"
"2148","DCX"
"2114","UFSP2"
"2117","FGFR1"
"376","PIEZO2"
"2092","PORCN"
"2098","BMPR1B"
"2098","GDF5"
"380","GLI3"
"2095","SLC25A24"
"158029","APOE"
"157846","FTL"
"2067","ANTXR1"
"2065","OSGEP"
"2065","TP53RK"
"2065","WDR73"
"2065","NUP107"
"2065","TPRKB"
"2065","LAGE3"
"2065","WDR4"
"2065","NUP133"
"157941","PRNP"
"2072","GBA"
"157954","RBM28"
"157962","HMX1"
"2078","GORAB"
"2078","PYCR1"
"157949","RAG1"
"157949","RAG2"
"157973","LMNA"
"2084","FBN1"
"157965","SLC39A13"
"1826","MAP3K7"
"1826","FLNA"
"2050","P4HB"
"2050","SEC24D"
"2059","PIGN"
"2026","ABCA5"
"2028","ANTXR2"
"158796","KIT"
"2021","COL11A1"
"2021","COL11A2"
"158799","KIT"
"2024","GINGF2"
"2024","SOS1"
"2024","REST"
"2044","SRCAP"
"2036","KCTD1"
"158769","KIT"
"158766","KIT"
"158687","DSP"
"158687","JUP"
"158684","PLEC"
"158684","ITGB4"
"158681","KRT5"
"158676","COL7A1"
"158673","COL7A1"
"158668","PKP1"
"158793","KIT"
"158778","KIT"
"158775","KIT"
"158772","KIT"
"1980","MYORG"
"1980","PDGFRB"
"1980","PDGFB"
"1980","SLC20A2"
"1980","XPR1"
"1997","CTNND1"
"1997","CDH1"
"2348","LMNA"
"247768","WNT4"
"247790","FTH1"
"247798","MUTYH"
"247794","SLC16A12"
"247815","PEX10"
"247806","APC"
"2363","FGF10"
"2363","FGFR3"
"2363","FGFR2"
"247691","TREX1"
"2340","MBTPS2"
"2340","SAT1"
"2340","LRP1"
"247685","ALPL"
"2342","CTSC"
"247709","RET"
"247698","RET"
"485","COL2A1"
"247585","SLC25A13"
"247598","SLC25A13"
"2332","ANKRD11"
"247604","ALS2"
"247604","ERLIN2"
"247623","ALPL"
"247638","ALPL"
"2337","AQP5"
"247651","ALPL"
"247667","ALPL"
"247676","ALPL"
"494","GJB2"
"2322","KMT2D"
"2322","KDM6A"
"2322","RAP1A"
"2322","RAP1B"
"247511","EPO"
"247511","EGLN1"
"247511","EPAS1"
"2323","TBCE"
"247522","RPGR"
"247546","ASS1"
"247573","ASS1"
"2407","LAMA3"
"248408","FGA"
"248408","FGB"
"248408","FGG"
"2396","FGFR1"
"2396","KRAS"
"248340","RUNX1"
"248340","FLI1"
"2388","VPS13A"
"248111","HTT"
"2387","PLCD1"
"2379","RAB39B"
"247834","RP1L1"
"247820","NECTIN4"
"2378","LMBR1"
"247868","NLRP12"
"2451","TEK"
"244305","SLC34A1"
"244305","SLC9A3R1"
"244283","CFC1"
"2440","DLX6"
"2440","EPS15L1"
"2440","TP63"
"2440","SEM1"
"2440","WNT10B"
"2440","DLX5"
"2440","BTRC"
"244310","RFT1"
"244242","CD46"
"244242","CFH"
"244242","CFI"
"244242","HELLPAR"
"296","PTH1R"
"296","IDH2"
"296","IDH1"
"244275","CFI"
"244275","CFH"
"2438","HOXA13"
"243343","DMGDH"
"243367","HADHA"
"247353","IL36RN"
"247353","AP1S3"
"247262","PIGV"
"247262","PIGL"
"247262","PIGO"
"247262","PGAP2"
"247262","PGAP3"
"247262","PIGW"
"247262","PIGY"
"2484","FLNA"
"247198","SEPSECS"
"247198","VPS53"
"2473","MKKS"
"2470","STRA6"
"2470","RARB"
"561","NFIX"
"559","SIL1"
"559","INPP5K"
"2462","SKI"
"2462","FBN1"
"2461","PIEZO2"
"251630","IDH2"
"251630","POT1"
"251636","RELA"
"251636","C11ORF95"
"2176","ANTXR2"
"251656","IDH2"
"251663","IDH2"
"251671","MYB"
"251671","QKI"
"2189","HYLS1"
"2189","KIF7"
"2190","TBX18"
"312","KRT1"
"312","KRT10"
"2196","CLDN19"
"251576","NFKBIA"
"251576","MGMT"
"251576","EGFR"
"251576","FGFR1"
"251576","FGFR3"
"251576","TP53"
"251576","TACC3"
"251576","TACC1"
"251576","PPARG"
"251576","LZTR1"
"251576","SEPT14"
"251576","IDH1"
"251579","PPARG"
"251579","NFKBIA"
"251579","MGMT"
"251579","EGFR"
"251579","FGFR1"
"251579","FGFR3"
"251579","TP53"
"251579","TACC3"
"251579","TACC1"
"251579","IDH1"
"251579","LZTR1"
"251579","SEPT14"
"251589","IDH2"
"251598","IDH2"
"251604","IDH2"
"251601","IDH2"
"251615","BRAF"
"251615","BRAF"
"251615","KRAS"
"251615","RAF1"
"251615","FGFR1"
"251615","SRGAP3"
"251615","NTRK2"
"251615","KIAA1549"
"251627","IDH2"
"251627","POT1"
"2169","MTRR"
"2228","MSX1"
"2224","TDO2"
"2229","LMNA"
"2237","GATA3"
"2199","KRT1"
"2199","KRT9"
"2199","KRT16"
"251863","SUFU"
"2198","RHBDF2"
"251858","SUFU"
"2202","GJB2"
"2202","MT-TS1"
"251899","TP53"
"251019","SATB2"
"251028","SATB2"
"672","GLI3"
"455","KRT2"
"251061","FOXP2"
"251066","ANK1"
"251071","GATA4"
"2273","MBTPS2"
"139","NSDHL"
"457","ABCA12"
"251056","ARID1B"
"2239","GCM2"
"2241","LMOD1"
"2241","MYH11"
"2241","ACTG2"
"2241","MYLK"
"250984","COL11A1"
"250984","COL9A1"
"250984","COL9A2"
"250984","COL9A3"
"250984","LOXL3"
"250977","ATIC"
"2250","SMCHD1"
"250923","PAX6"
"250923","TRIM44"
"250923","FOXC1"
"250972","TUBA8"
"2255","GATA6"
"251380","HBB"
"251380","BCL11A"
"251380","HBG1"
"251380","HBG2"
"251380","KLF1"
"251383","NSDHL"
"251370","HBB"
"251375","HBB"
"251359","HBB"
"251365","HBB"
"251523","PSTPIP1"
"2315","UBR1"
"251510","WT1"
"251510","DMRT3"
"251510","SOX9"
"251510","SRY"
"251510","WWOX"
"251510","ZFPM2"
"251510","GATA4"
"251510","NR0B1"
"251510","NR5A1"
"251510","MAP3K1"
"251510","VAMP7"
"2309","KRT16"
"2309","KRT17"
"2309","KRT6A"
"2309","KRT6B"
"251393","COL17A1"
"251393","ITGB4"
"2307","SALL4"
"251295","CRB1"
"251290","MSX2"
"251282","VAMP1"
"251279","MFRP"
"251274","KCNJ5"
"251262","ACAN"
"251347","MRE11"
"2290","MYO5B"
"2290","STX3"
"254857","MT-TT"
"254864","TRMU"
"254864","MT-TE"
"2662","GPC4"
"2671","PHGDH"
"2671","PSAT1"
"1475","PAX2"
"2670","LAMB2"
"254930","C12ORF65"
"254925","TUFM"
"2697","VPS33B"
"2697","VIPAS39"
"254920","MRPS16"
"254913","MT-ATP6"
"254913","MT-ATP8"
"254913","ATPAF2"
"254913","ATP5F1E"
"254913","ATP5F1A"
"254913","ATPAF1"
"254913","ATP5F1D"
"255182","PDHX"
"2701","PPP1CB"
"2701","SHOC2"
"255138","PDHB"
"255132","GLRX5"
"2698","GJB2"
"254886","POLG"
"254886","TK2"
"254881","POLG"
"254875","TK2"
"254905","COX10"
"254905","MT-CO1"
"254905","MT-CO2"
"254905","MT-CO3"
"254905","COX6B1"
"254905","COX14"
"254905","COX20"
"254905","COA3"
"254905","COX8A"
"254905","PET117"
"254905","COX5A"
"254902","BCS1L"
"254898","PDSS1"
"254892","POLG"
"254892","POLG2"
"254892","SLC25A4"
"254892","TWNK"
"254892","RRM2B"
"2712","BCOR"
"2717","FREM1"
"2704","HPSE2"
"2704","LRIG2"
"255210","MT-ATP6"
"255210","MT-ND1"
"255210","MT-ND2"
"255210","MT-ND3"
"255210","MT-ND4"
"255210","MT-ND5"
"255210","MT-ND6"
"255210","MT-TL1"
"255210","MT-TK"
"255210","MT-TW"
"255210","MT-TV"
"255229","MPV17"
"2707","UBE3B"
"255235","RRM2B"
"2710","GJA1"
"255241","NDUFA13"
"255241","SDHA"
"255241","SLC19A3"
"255241","SURF1"
"255241","COX15"
"255241","NDUFAF2"
"255241","NDUFS1"
"255241","NDUFS2"
"255241","NDUFS3"
"255241","NDUFS4"
"255241","NDUFS7"
"255241","NDUFS8"
"255241","NDUFV1"
"255241","NDUFV2"
"255241","PDHA1"
"255241","NDUFAF5"
"255241","NDUFAF6"
"255241","TACO1"
"255241","FOXRED1"
"255241","NDUFA2"
"255241","NDUFA10"
"255241","NDUFA9"
"255241","MTFMT"
"255241","LIPT1"
"255241","PET100"
"255241","NDUFA4"
"255241","ECHS1"
"255241","NDUFA12"
"255249","COQ2"
"255249","PDSS2"
"2721","WNT10A"
"260305","SLC25A38"
"260305","HSPA9"
"2754","FAM149B1"
"2754","OFD1"
"2754","TMEM216"
"2754","KIF7"
"2754","CPLANE1"
"2754","TCTN3"
"2754","PDE6D"
"2754","KIAA0753"
"2753","TCTN3"
"2752","TMEM231"
"2751","NEK1"
"2750","OFD1"
"661","PHOX2B"
"661","EDN3"
"661","GDNF"
"661","MYO1H"
"661","BDNF"
"254361","PLEC"
"2774","MAFB"
"2770","TREM2"
"2770","TYROBP"
"254343","MTPAP"
"254334","KARS"
"2762","GNAS"
"2763","FAM111A"
"252206","CDKN2A"
"252202","PMS2"
"252202","MLH1"
"252202","MSH2"
"252202","MSH6"
"2792","EYA1"
"2792","PAX1"
"254525","MEG3"
"254525","DLK1"
"254525","RTL1"
"2796","SLCO2A1"
"2796","HPGD"
"254528","RTL1"
"254528","MEG3"
"254528","DLK1"
"2789","NOTCH3"
"2788","LRP5"
"2791","FGF3"
"2790","LRP5"
"1306","LEMD3"
"2783","LRP5"
"2780","AMER1"
"667","CLCN7"
"667","TCIRG1"
"667","TNFSF11"
"667","SNX10"
"2805","PTF1A"
"2805","PDX1"
"254693","NLRP7"
"254693","KHDC3L"
"2807","TP53"
"678","CTSC"
"254704","FTL"
"254534","DLK1"
"254534","MEG3"
"254534","RTL1"
"2802","ABCB7"
"254531","RTL1"
"254531","MEG3"
"254531","DLK1"
"254688","NLRP7"
"254688","KHDC3L"
"254688","MEI1"
"254688","C11ORF80"
"2498","FGF16"
"2499","PTPN11"
"2500","COL3A1"
"2501","MMP13"
"2504","RUNX2"
"2505","MAPRE2"
"2505","TUBB"
"2510","RAB3GAP1"
"2510","RAB3GAP2"
"2510","RAB18"
"2510","TBC1D20"
"2508","ARX"
"2514","DPP6"
"2518","PLK4"
"2518","TUBGCP6"
"2518","TUBGCP4"
"2524","TSEN15"
"2524","TSEN54"
"2524","TSEN34"
"2524","TSEN2"
"2524","SEPSECS"
"2526","KIF11"
"2554","ORC4"
"2554","ORC6"
"2554","CDT1"
"2554","CDC6"
"2554","ORC1"
"2554","GMNN"
"2554","CDC45"
"2556","HCCS"
"2556","COX7B"
"2556","NDUFB11"
"575","NLRP3"
"2573","ACTA2"
"2573","RNF213"
"2570","GPKOW"
"2585","SAMD9L"
"261144","FOXG1"
"2576","TRIM37"
"261222","SH2B1"
"1359","PRKAR1A"
"2593","ORAI1"
"2593","STIM1"
"2593","CASQ1"
"261229","FOXG1"
"2590","ASAH1"
"261190","MEIS2"
"2588","SMAD4"
"261197","SH2B1"
"261295","BMP2"
"261279","TBX4"
"261265","HNF1B"
"261265","LHX1"
"261250","ANKRD11"
"2616","CUL7"
"2616","OBSL1"
"2616","CCDC8"
"2613","LMX1B"
"261257","YWHAE"
"2623","FBN1"
"2623","ADAMTSL2"
"2623","LTBP3"
"261330","BCR"
"261330","MAPK1"
"261330","CRKL"
"261323","KIF15"
"2639","BMPR1B"
"2639","GDF5"
"261483","FMR1"
"2632","SHOX"
"2646","TRPV4"
"261579","FOXL2"
"2645","FGFR1"
"261584","APC"
"261600","JAG1"
"261619","JAG1"
"261537","ZEB2"
"261552","ZEB2"
"261559","FOXL2"
"261572","FOXL2"
"2636","RNU4ATAC"
"2658","PTDSS1"
"261629","NOTCH2"
"261638","SALL4"
"261647","SALL4"
"261652","KMT2C"
"261652","EHMT1"
"3057","MAOA"
"3047","KAT6B"
"3042","ZBTB20"
"263662","SMARCB1"
"263662","SUFU"
"263662","SMARCE1"
"263662","MN1"
"263662","PDGFB"
"263548","FLG2"
"263548","CHST8"
"263553","CDSN"
"3032","NPHP3"
"263534","CSTA"
"263534","TGM5"
"263516","KCTD7"
"263524","CPT2"
"263524","RANBP2"
"263501","COG4"
"263508","COG1"
"263482","TRPV4"
"3021","RECQL4"
"263494","DPM3"
"263487","COG5"
"263458","INSR"
"263455","HNF4A"
"1832","FAM20C"
"3019","ELMO2"
"263463","CHST3"
"263410","SLC19A3"
"263417","CASR"
"769","INSR"
"3005","SFRP4"
"263347","BEST1"
"2990","CHRNG"
"263297","GYG1"
"3138","TBX3"
"3144","SLC35D1"
"3144","INPPL1"
"798","SETBP1"
"3115","PMP22"
"3115","MPZ"
"3102","EIF4A3"
"3107","DVL3"
"3107","WNT5A"
"3107","DVL1"
"3107","FZD2"
"3086","BEST1"
"3088","TINF2"
"3097","WT1"
"3077","MECP2"
"3063","SMS"
"2886","RBM10"
"2884","SNAI2"
"2884","KIT"
"2879","WNT7A"
"268920","TBC1D7"
"268882","DKK1"
"268770","MTHFD1"
"268770","VANGL2"
"268770","TBXT"
"268770","VANGL1"
"268770","FUZ"
"268770","MTHFR"
"268766","VANGL1"
"268766","VANGL2"
"268766","TBXT"
"268766","FUZ"
"268766","MTHFR"
"268766","MTHFD1"
"268762","VANGL2"
"268762","FUZ"
"268762","MTHFR"
"268762","VANGL1"
"268762","TBXT"
"268762","MTHFD1"
"268758","VANGL2"
"268758","FUZ"
"268758","MTHFD1"
"268758","TBXT"
"268758","MTHFR"
"268758","VANGL1"
"268752","VANGL2"
"268752","FUZ"
"268752","MTHFD1"
"268752","TBXT"
"268752","MTHFR"
"268752","VANGL1"
"268748","VANGL2"
"268748","FUZ"
"268748","MTHFD1"
"268748","TBXT"
"268748","MTHFR"
"268748","VANGL1"
"268740","VANGL2"
"268740","FUZ"
"268740","MTHFD1"
"268740","TBXT"
"268740","MTHFR"
"268740","VANGL1"
"268823","DACT1"
"2874","HRAS"
"2848","PRG4"
"268384","VANGL2"
"268384","FUZ"
"268384","MTHFD1"
"268384","TBXT"
"268384","MTHFR"
"268384","VANGL1"
"2855","ERAL1"
"2855","HSD17B4"
"2855","TWNK"
"2855","HARS2"
"2855","CLPP"
"2855","LARS2"
"2854","WNT7A"
"268388","VANGL2"
"268388","FUZ"
"268388","MTHFD1"
"268388","TBXT"
"268388","MTHFR"
"268388","VANGL1"
"268392","VANGL2"
"268392","FUZ"
"268392","MTHFD1"
"268392","TBXT"
"268392","MTHFR"
"268392","VANGL1"
"708","FOXC1"
"708","CYP1B1"
"708","PITX2"
"708","PAX6"
"708","FOXE3"
"268397","VANGL2"
"268397","FUZ"
"268397","MTHFD1"
"268397","TBXT"
"268397","MTHFR"
"268397","VANGL1"
"2850","ITGB6"
"2850","AHSG"
"268377","FUZ"
"268377","MTHFD1"
"268377","TBXT"
"268377","MTHFR"
"268377","VANGL1"
"268377","VANGL2"
"268114","KRAS"
"268114","NRAS"
"268129","MYOT"
"2822","SPG11"
"268261","DYRK1A"
"2836","KIF1A"
"2836","ZNHIT3"
"268162","BCKDHA"
"268162","BCKDHB"
"268162","DBT"
"268162","PPM1K"
"268145","BCKDHA"
"268145","BCKDHB"
"268145","DBT"
"268184","BCKDHA"
"268184","BCKDHB"
"268184","DBT"
"2833","FBN1"
"2834","ATP6V0A2"
"268173","BCKDHA"
"268173","BCKDHB"
"268173","DBT"
"2969","PTEN"
"750","COMP"
"1848","GREB1L"
"1848","RET"
"1848","ITGA8"
"1848","FGF20"
"2950","SHH"
"2950","LMBR1"
"740","ZMPSTE24"
"740","LMNA"
"2957","HOXA13"
"2924","PRKCSH"
"2924","SEC63"
"2924","LRP5"
"2896","TCF4"
"2896","TCF4"
"2899","LTBP3"
"264580","PHKA2"
"264580","PHKG2"
"2919","DDX59"
"264675","CSF2RB"
"264675","CSF2RA"
"264675","OAS1"
"3377","MYH8"
"275777","ACVRL1"
"275777","BMPR2"
"275777","TBX4"
"275777","ENG"
"275777","CAV1"
"275777","SMAD9"
"275777","KCNK3"
"275777","EIF2AK4"
"275786","BMPR2"
"275798","HLA-B"
"3363","PNPLA6"
"3366","FGFR1"
"3366","FREM1"
"276145","PRKD1"
"3412","FANCB"
"276152","CDKN1B"
"276066","SLC27A5"
"275872","VCP"
"275872","TARDBP"
"275872","FUS"
"275872","SQSTM1"
"275872","C9ORF72"
"275872","TBK1"
"275872","CHCHD10"
"3384","NKX2-6"
"3384","PLXND1"
"275864","TMEM106B"
"275864","PSEN1"
"275864","CHMP2B"
"275864","TREM2"
"275864","VCP"
"275864","MAPT"
"275864","GRN"
"275864","SQSTM1"
